MTH_TEL_BILL,als_m3_id_nbank_tot_mons,als_m12_id_bank_tot_mons,RACE,SINGE_DATE,BIRTHDAY,m1_num,als_lst_id_bank_inteday,als_lst_id_nbank_consnum,m6_num,als_m6_id_nbank_tot_mons,d15_num,TOTAL_PRICE,m6_day,LOAN_AMT,APROV_DURATION,DOWN_PAY,als_fst_id_nbank_inteday,als_m3_id_tot_mons,m12_num,als_m12_id_tot_mons,m12_day,FIRST_REPAY,als_fst_id_bank_inteday,als_m6_id_tot_mons,FLX_PACKAGE,m3_day,m3_num,MONTH_RATE,REPAY_DAY,als_m12_id_nbank_tot_mons,als_lst_id_bank_consnum,MTH_REPAY_AMT,als_m6_id_bank_tot_mons,d7_num,y
1,0,0,1,2,48,0,0,1,0,0,0,10496,712,8896,0.9,1600,261,0,14,1,1428,555,0,0,0.72,352,0,1.98,11,1,0,555,0,0,0
0,1,0,0,1,38,10,0,1,14,1,10,1529,712,1529,0.92,0,1,1,14,1,1428,138,0,1,0.5,352,14,1.09,11,1,0,138,0,10,0
1,1,0,0,2,27,8,0,1,27,2,8,4275,192,3275,9.58,1000,345,1,34.66,3,496,387,0,2,0.67,352,12,1.67,28,3,0,387,0,8,0
0,1,0,1,2,26,8,0,1,12,1,8,2346,712,2346,0.52,0,183,1,20,2,728,251,0,1,0.23,352,12,1.03,12,2,0,251,0,8,0
0,1,0,0,2,32,8,0,1,12,1,8,1529,712,1529,1.3,0,4,1,12,1,1428,138,0,1,0.5,352,12,1.09,2,1,0,138,0,8,0
0,1,0,1,3,21,0,0,3,97.5,4,0,1352,52,1202,1,150,358,1,308.4,10,60,142,0,4,0.38,44,24,1.03,11,10,0,142,0,0,1
1,3,4,1,2,21,8,53,1,89.8,5,8,4676,110,4376,1.87,300,356,3,356.36,11,279,273,333,5,1.05,92,52,1.67,5,11,1,273,1,8,1
0,1,0,0,2,50,8,0,1,22,2,8,2138,496,1938,0.83,200,272,1,32,3,542,229,0,2,0.67,352,12,1.67,9,3,0,229,0,8,0
1,1,0,0,2,47,8,0,1,12,1,8,4365,712,4365,1.37,0,2,1,12,1,1428,394,0,1,0.65,352,12,1.67,2,1,0,394,0,8,0
1,1,0,0,2,28,18,0,1,26,1,10,3536,92,2836,0.78,700,24,1,26,1,92,256,0,1,0.65,92,26,1.67,3,1,0,256,0,10,1
1,1,0,0,2,27,10,0,2,53.34,3,10,4997,290,4697,1.13,300,163,1,53.34,3,290,555,0,3,0.67,352,14,1.67,4,3,0,555,0,10,1
1,1,0,0,2,24,8,0,1,12,1,8,8354,712,4654,0.73,3700,1,1,12,1,1428,550,0,1,0.64,352,12,1.33,12,1,0,550,0,8,0
1,1,0,1,2,22,18,0,2,33,2,8,2547,322,2547,0.65,0,205,1,56,3,270,301,0,2,0.67,104,26,1.67,9,3,0,301,0,8,0
1,2,1,0,2,30,8,62,1,42.83,2,8,1529,110,1529,0.82,0,56,3,42.83,3,110,138,62,3,0.65,110,43.83,1.67,8,2,1,138,1,8,0
0,1,0,0,4,44,10,0,5,14,1,10,1829,712,1529,6.37,300,308,1,62,2,614,138,0,1,0.5,352,14,1.09,11,2,0,138,0,10,0
0,1,0,0,2,37,10,0,1,14,1,10,1529,712,1529,0.72,0,314,1,18,2,1252,138,0,1,0.89,352,14,1.33,3,2,0,138,0,10,0
1,2,0,0,2,20,8,0,1,22,2,8,3520,136,3520,0.95,0,191,2,40.66,3,312,416,0,2,0.67,136,22,1.67,8,3,0,416,0,8,0
0,1,1,0,2,27,20,216,1,35,2,20,6427,288,2547,1.13,3880,145,1,42.83,3,288,301,216,2,0.67,352,28,1.67,3,2,1,301,0,20,0
1,1,0,0,2,22,16,0,1,27,2,16,7991,260,6011,0.92,1980,131,1,27,2,260,375,0,2,0.72,352,24,1.98,5,2,0,375,0,16,0
0,1,0,1,3,50,8,0,1,12,1,8,1529,712,1529,2.82,0,1,1,12,1,1428,138,0,1,0.65,352,12,1.67,1,1,0,138,0,8,0
1,1,0,0,3,34,8,0,1,12,1,8,1629,712,1529,0.93,100,1,1,12,1,1428,138,0,1,0.65,352,12,1.67,13,1,0,138,0,8,0
1,2,7,0,2,25,20,52,1,166.32,5,16,5049,115,5049,12.15,0,337,3,279.04,12,189,315,341,6,1.05,117,57.83,1.67,7,11,1,315,4,16,1
0,1,0,0,1,25,8,0,1,12,1,8,4920,712,4620,1.15,300,264,1,20,2,1052,546,0,1,0.67,352,12,1.67,5,2,0,546,0,8,0
0,1,0,0,2,36,10,0,1,14,1,10,2993,712,2693,0.93,300,1,1,14,1,1428,168,0,1,0.72,352,14,1.98,11,1,0,168,0,10,0
0,2,1,1,2,26,24,282,1,61.5,4,24,14922,152,9922,0.67,5000,137,2,71.35,5,221,619,282,4,1.05,152,51,1.67,5,4,1,619,0,24,1
1,1,0,0,2,21,10,0,1,14,1,10,5009,712,4709,0.93,300,1,1,14,1,1428,425,0,1,0.81,352,14,1.98,3,1,0,425,0,10,0
1,1,0,1,2,29,8,0,1,12,1,8,4920,712,4620,11.35,300,285,1,22,2,1136,417,0,1,0.65,352,12,1.67,8,2,0,417,0,8,0
0,1,1,0,2,34,8,196,1,12,1,8,1446,712,1178,0.95,268,1,1,20,2,390,126,196,1,0.23,352,12,1.03,28,1,1,126,0,8,0
1,1,0,0,2,21,10,0,1,22,2,10,1529,484,1529,1.02,0,122,1,22,2,484,138,0,2,0.5,352,14,1.09,3,2,0,138,0,10,0
1,3,0,0,2,40,46,0,1,299,6,38,5290,56,5290,1.17,0,325,3,329.1,11,84,330,0,6,0.72,56,110.66,1.98,11,11,0,330,0,30,1
1,1,0,0,2,49,20,0,2,28,1,20,8071,712,5771,1,2300,1,1,28,1,1428,360,0,1,1.05,352,28,1.67,4,1,0,360,0,20,0
1,1,0,1,2,24,8,0,1,12,1,8,2083,712,2083,1.08,0,1,1,12,1,1428,188,0,1,0.65,352,12,1.67,12,1,0,188,0,8,0
1,1,0,0,2,21,24,0,1,36,1,24,3475,2,3275,9.17,200,2,1,36,1,2,387,0,1,0.67,2,36,1.67,8,1,0,387,0,24,1
1,1,1,0,2,36,16,10,1,24,1,16,2346,18,2346,1.07,0,243,1,31.5,2,726,251,10,1,0.23,18,24,1.03,11,2,1,251,1,10,0
0,2,2,0,2,22,8,259,1,30,3,8,2093,336,2083,11.55,10,287,2,88.27,6,328,188,324,3,0.5,276,22,1.09,13,5,1,188,0,8,0
0,2,0,0,2,22,8,0,1,22,2,8,5153,244,4753,1.32,400,62,2,22,2,244,429,0,2,0.65,244,22,1.67,2,2,0,429,0,8,0
0,0,0,0,1,32,0,0,0,0,0,0,4299,712,4299,0.93,0,0,0,0,0,1428,388,0,0,0.65,352,0,1.67,1,0,0,388,0,0,0
1,1,0,0,2,30,10,0,1,14,1,10,1529,712,1529,6.43,0,9,1,14,1,1428,138,0,1,0.5,352,14,1.09,4,1,0,138,0,0,0
0,1,0,0,1,25,18,0,1,26,1,10,2083,32,2083,0.78,0,199,1,42,2,364,188,0,1,0.5,32,26,1.09,4,2,0,188,0,0,0
1,1,0,0,3,21,8,0,1,12,1,8,2087,712,1337,0.97,750,1,1,12,1,1428,158,0,1,0.67,352,12,1.67,5,1,0,158,0,8,0
1,0,0,1,2,19,0,0,0,0,0,0,2151,712,1651,0.68,500,0,0,0,0,1428,149,0,0,0.65,352,0,1.67,5,0,0,149,0,0,0
0,1,0,0,3,20,16,0,1,24,1,16,4232,712,4232,0.88,0,268,1,27,2,534,264,0,1,1.05,352,24,1.67,14,2,0,264,0,16,0
1,1,0,1,1,21,16,0,2,24,1,16,4289,712,3989,1.32,300,1,1,24,1,1428,360,0,1,0.65,352,24,1.67,1,1,0,360,0,16,1
0,1,0,0,2,49,8,0,1,12,1,8,3793,712,2793,0.82,1000,1,1,12,1,1428,330,0,1,0.67,352,12,1.67,28,1,0,330,0,8,0
1,1,2,1,2,28,28,23,1,42.5,2,22,5118,294,4620,14.15,498,350,1,74.53,6,618,417,185,2,0.65,22,40,1.67,3,5,1,417,1,22,1
0,1,0,0,2,23,10,0,3,60,3,10,5870,274,5370,0.9,500,158,1,60,3,274,335,0,3,0.72,352,14,1.98,11,3,0,335,0,10,0
1,1,0,1,2,23,8,0,1,12,1,8,1928,712,1928,1.5,0,1,1,12,1,1428,174,0,1,0.65,352,12,1.67,7,1,0,174,0,8,1
1,1,0,0,4,24,10,0,1,14,1,10,2318,712,2318,0.78,0,1,1,14,1,1428,248,0,1,0.23,352,14,1.03,11,1,0,248,0,10,0
0,1,1,1,3,37,8,268,1,12,1,8,1929,712,1529,1,400,1,1,20,2,534,138,268,1,0.65,352,12,1.67,13,1,1,138,0,8,0
1,1,0,0,2,30,10,0,1,14,1,10,2487,712,2187,0.73,300,333,1,28,3,658,234,0,1,0.23,352,14,1.03,3,3,0,234,0,10,0
1,1,0,1,2,21,18,0,1,26,1,8,4143,96,3943,0.75,200,25,1,26,1,96,246,0,1,1.05,96,26,1.67,7,1,0,246,0,8,0
0,1,1,0,2,33,8,223,1,12,1,8,1529,712,1529,0.67,0,1,1,20,2,444,138,223,1,0.5,352,12,1.09,28,1,1,138,0,8,0
0,1,0,0,2,26,8,0,1,12,1,8,3647,712,2847,0.9,800,1,1,12,1,1428,257,0,1,0.81,352,12,1.98,1,1,0,257,0,8,0
1,1,0,0,2,24,24,0,1,36,1,16,4376,56,4376,10.08,0,29,1,36,1,56,395,0,1,0.65,56,36,1.67,14,1,0,395,0,16,1
0,1,0,0,2,21,8,0,1,12,1,8,4147,712,3847,1.03,300,1,1,12,1,1428,240,0,1,0.72,352,12,1.98,7,1,0,240,0,8,0
0,1,0,1,2,45,8,0,1,12,1,8,3922,712,3922,13.27,0,1,1,12,1,1428,354,0,1,0.81,352,12,1.98,1,1,0,354,0,8,0
0,1,0,0,4,35,8,0,1,12,1,8,2083,712,2083,1.62,0,1,1,12,1,1428,188,0,1,0.5,352,12,1.09,12,1,0,188,0,8,0
1,1,0,1,3,25,10,0,1,14,1,10,3235,712,3235,8.15,0,299,1,18,2,1192,292,0,1,0.89,352,14,1.33,3,2,0,292,0,10,0
0,1,1,0,2,28,16,304,2,24,1,16,10194,712,5894,0.95,4300,317,1,67.67,3,574,532,321,1,0.65,352,24,1.67,13,3,1,532,0,16,0
0,1,0,1,2,28,8,0,1,12,1,8,5947,712,5947,0.73,0,1,1,12,1,1428,371,0,1,0.72,352,12,1.98,8,1,0,371,0,8,0
0,1,0,0,2,26,10,0,1,14,1,10,2083,712,2083,0.85,0,1,1,14,1,1428,188,0,1,0.5,352,14,1.09,4,1,0,188,0,10,0
0,1,0,0,1,32,8,0,1,12,1,8,2083,712,2083,0.87,0,1,1,12,1,1428,188,0,1,0.5,352,12,1.09,6,1,0,188,0,8,0
1,1,1,0,4,27,8,237,1,20,2,8,1529,480,1529,0.72,0,121,1,28,3,476,138,237,2,0.65,352,12,1.67,28,2,1,138,0,8,0
1,1,0,0,2,40,8,0,1,20,2,8,5514,676,5514,0.77,0,170,1,20,2,676,344,0,2,1.05,352,12,1.67,6,2,0,344,0,8,0
1,1,0,1,2,22,16,0,1,24,1,8,2283,60,2083,1.15,200,16,1,24,1,60,188,0,1,0.65,60,24,1.67,1,1,0,188,0,8,0
1,1,0,0,1,38,8,0,2,20,2,8,4157,700,3757,10.7,400,295,1,34.66,3,350,444,0,2,0.67,352,12,1.67,6,3,0,444,0,8,1
0,1,1,0,1,22,10,38,1,22,1,10,1529,74,1529,0.97,0,1,2,22,2,74,138,38,2,0.5,74,22,1.09,3,1,1,138,1,10,0
1,1,0,0,2,23,8,0,1,12,1,8,1682,712,1582,1.33,100,1,1,12,1,1428,187,0,1,0.67,352,12,1.67,9,1,0,187,0,8,0
1,2,1,1,2,34,44,184,2,77,2,20,7959,40,4959,1.08,3000,356,2,211.88,8,259,586,184,2,0.67,40,77,1.67,4,8,1,586,0,10,0
0,1,0,1,2,43,8,0,1,12,1,8,2009,712,2009,0.62,0,1,1,12,1,1428,215,0,1,0.23,352,12,1.03,14,1,0,215,0,8,0
0,1,0,0,2,35,16,0,1,31,2,16,8986,190,7486,1.4,1500,96,1,31,2,190,467,0,2,1.05,352,24,1.67,9,2,0,467,0,16,1
0,1,0,0,2,33,8,0,1,12,1,8,2083,712,2083,1.02,0,1,1,12,1,1428,188,0,1,0.5,352,12,1.09,1,1,0,188,0,8,0
1,0,0,1,2,19,0,0,0,0,0,0,3847,712,3847,0.82,0,0,0,0,0,1428,240,0,0,0.72,352,0,1.98,5,0,0,240,0,0,0
1,1,0,1,2,26,24,0,3,36,1,24,3739,712,3439,0.87,300,1,1,36,1,1428,368,0,1,0.23,352,36,1.03,6,1,0,368,0,24,0
0,1,0,0,2,51,8,0,1,12,1,8,7655,712,6155,0.73,1500,1,1,12,1,1428,384,0,1,0.72,352,12,1.98,14,1,0,384,0,8,0
0,1,0,1,2,49,8,0,1,12,1,8,9225,712,6725,0.85,2500,1,1,12,1,1428,607,0,1,0.89,352,12,1.33,7,1,0,607,0,8,0
0,1,0,0,3,29,8,0,1,12,1,8,3279,712,2979,0.82,300,1,1,12,1,1428,352,0,1,0.38,352,12,1.03,2,1,0,352,0,8,0
1,1,0,0,2,38,10,0,1,22,2,10,2069,552,1869,0.93,200,139,1,22,2,552,200,0,2,0.23,352,14,1.03,4,2,0,200,0,10,0
0,2,0,0,3,26,8,0,1,30,3,8,5290,356,5290,0.95,0,203,2,166,4,292,330,0,3,0.72,128,22,1.98,8,4,0,330,0,8,1
1,1,0,1,2,23,8,0,1,29,2,8,11750,214,10250,12.8,1500,109,1,29,2,214,497,0,2,1.38,352,12,1.67,13,2,0,497,0,8,1
1,1,0,0,2,46,10,0,1,14,1,10,1529,712,1529,0.93,0,1,1,14,1,1428,138,0,1,0.5,352,14,1.09,3,1,0,138,0,10,0
1,1,0,0,2,48,8,0,1,12,1,8,2895,712,2645,0.82,250,1,1,12,1,1428,283,0,1,0.23,352,12,1.03,7,1,0,283,0,8,0
1,1,0,0,2,37,8,0,1,12,1,8,3224,712,3224,8.78,0,250,1,22,2,996,345,0,1,0.23,352,12,1.03,28,2,0,345,0,8,0
1,1,0,0,2,28,16,0,2,24,1,16,3911,712,2911,0.98,1000,1,1,24,1,1428,344,0,1,0.67,352,24,1.67,5,1,0,344,0,16,0
0,1,0,1,2,20,10,0,1,14,1,10,1828,712,1828,0.65,0,1,1,14,1,1428,216,0,1,0.67,352,14,1.67,4,1,0,216,0,10,0
1,1,0,0,1,26,16,0,1,27,2,16,3552,264,3252,0.77,300,133,1,27,2,264,348,0,2,0.23,352,24,1.03,5,2,0,348,0,16,0
0,2,0,0,2,30,8,0,1,28,3,8,1795,204,1795,1.05,0,195,2,36,4,258,162,0,3,0.5,156,20,1.09,9,4,0,162,0,8,0
0,1,0,1,2,43,8,0,1,12,1,8,4156,712,3156,2.12,1000,1,1,12,1,1428,373,0,1,0.67,352,12,1.67,5,1,0,373,0,8,0
1,1,0,0,2,29,8,0,1,12,1,8,3484,712,3334,1.02,150,1,1,12,1,1428,394,0,1,0.67,352,12,1.67,13,1,0,394,0,8,1
1,1,0,0,2,20,10,0,1,14,1,10,3057,712,2757,1.38,300,1,1,14,1,1428,295,0,1,0.23,352,14,1.03,3,1,0,295,0,10,0
1,1,1,0,2,20,8,124,1,215.25,4,8,3734,182,3734,10.1,0,172,1,215.25,4,182,337,124,4,0.65,352,12,1.67,2,4,1,337,1,8,0
0,1,0,1,2,22,8,0,1,12,1,8,4268,712,3268,0.8,1000,1,1,12,1,1428,295,0,1,0.65,352,12,1.67,28,1,0,295,0,8,0
1,1,0,0,2,37,8,0,1,12,1,8,3535,712,3235,0.68,300,1,1,12,1,1428,292,0,1,0.5,352,12,1.09,9,1,0,292,0,8,0
0,1,0,1,2,48,8,0,1,12,1,8,2009,712,2009,0.8,0,235,1,22,2,936,215,0,1,0.23,352,12,1.03,7,2,0,215,0,8,1
0,2,2,0,2,24,8,42,1,35.33,2,8,5995,169,5995,11.07,0,341,3,45.25,4,676,374,72,3,0.72,169,36.33,1.98,8,3,1,374,2,8,0
0,1,0,1,2,20,8,0,1,12,1,8,2749,712,2549,0.57,200,1,1,12,1,1428,159,0,1,1.05,352,12,1.67,28,1,0,159,0,8,0
1,1,0,1,1,26,8,0,1,12,1,8,2083,712,2083,0.95,0,1,1,12,1,1428,188,0,1,0.5,352,12,1.09,5,1,0,188,0,8,0
0,1,1,1,2,26,8,34,1,20,1,8,1629,66,1529,0.8,100,1,2,20,2,66,138,34,2,0.65,66,20,1.67,28,1,1,138,1,8,0
0,1,0,0,1,27,16,0,2,24,1,16,3935,712,3935,7.85,0,1,1,24,1,1428,465,0,1,0.67,352,24,1.67,6,1,0,465,0,16,1
0,0,0,0,2,20,0,0,1,38,1,0,7315,22,5915,10.48,1400,104,0,38,1,22,369,0,1,1.05,352,0,1.67,11,1,0,369,0,0,0
1,1,0,0,3,22,10,0,1,14,1,10,5585,712,4905,0.9,680,1,1,14,1,1428,306,0,1,0.72,352,14,1.98,11,1,0,306,0,10,0
0,1,0,1,4,35,8,0,1,12,1,8,1529,712,1529,1.32,0,1,1,12,1,1428,138,0,1,0.5,352,12,1.09,5,1,0,138,0,8,0
1,1,0,0,2,32,10,0,1,14,1,10,4800,712,4600,1.03,200,1,1,14,1,1428,287,0,1,0.72,352,14,1.98,10,1,0,287,0,10,0
1,1,0,1,3,25,10,0,1,14,1,10,4388,712,4088,0.87,300,1,1,14,1,1428,255,0,1,1.05,352,14,1.67,11,1,0,255,0,10,0
1,2,0,0,2,33,8,0,1,24,3,8,14922,252,9922,1.23,5000,214,2,62.8,5,182,619,0,3,1.05,140,20,1.67,6,5,0,619,0,8,0
0,1,1,0,2,30,8,160,1,28,2,8,5042,411,3842,1.52,1200,127,1,28,3,411,454,160,3,0.38,352,12,1.03,28,2,1,454,1,8,0
0,3,0,0,1,49,10,0,1,30,3,10,2083,148,2083,7.42,0,75,3,30,3,148,188,0,3,0.5,148,32,1.09,4,3,0,188,0,10,0
1,1,0,0,3,23,8,0,1,22,2,8,2404,488,2404,0.97,0,263,1,27,3,524,150,0,2,0.72,352,12,1.98,7,3,0,150,0,8,0
1,1,0,1,2,35,8,0,1,12,1,8,13584,712,8784,1.12,4800,1,1,12,1,1428,548,0,1,1.05,352,12,1.67,7,1,0,548,0,8,0
0,1,0,1,3,30,8,0,1,12,1,8,3094,712,2794,0.97,300,181,1,22,2,720,299,0,1,0.23,352,12,1.03,1,2,0,299,0,8,0
0,1,0,1,3,47,8,0,1,12,1,8,4299,712,4299,0.68,0,1,1,12,1,1428,388,0,1,0.89,352,12,1.33,28,1,0,388,0,8,0
0,1,0,0,3,29,8,0,1,12,1,8,1529,712,1529,1.12,0,1,1,12,1,1428,138,0,1,0.5,352,12,1.09,6,1,0,138,0,8,0
0,1,0,0,4,47,10,0,1,14,1,10,2083,712,2083,0.75,0,1,1,14,1,1428,188,0,1,0.5,352,14,1.09,11,1,0,188,0,10,0
0,2,0,1,2,23,0,0,4,80,4,0,3456,142,3156,1.17,300,336,2,206.4,10,142,373,0,4,0.67,116,20,1.67,2,10,0,373,0,0,1
1,1,0,0,2,43,10,0,1,14,1,10,3646,712,3446,1.22,200,1,1,14,1,1428,215,0,1,0.8,352,14,1.33,11,1,0,215,0,10,0
1,1,4,0,2,26,8,61,1,26,1,8,10338,381,6238,0.77,4100,279,2,96.16,6,512,563,270,3,0.65,120,20,1.67,12,3,1,563,2,8,0
0,1,1,0,4,35,10,169,1,24,1,10,1529,336,1529,0.58,0,1,1,24,2,336,138,169,2,0.5,352,14,1.09,10,1,1,138,1,10,0
0,3,1,0,2,36,32,135,2,99.5,4,22,4323,56,4023,0.9,300,290,3,180.26,7,181,251,135,5,1.05,28,96.66,1.67,9,6,1,251,1,18,0
1,1,0,0,3,37,8,0,1,12,1,8,5001,712,5001,1.02,0,1,1,12,1,1428,312,0,1,0.72,352,12,1.98,13,1,0,312,0,8,0
1,1,0,1,2,23,10,0,1,14,1,10,4842,712,4842,0.63,0,2,1,14,1,1428,437,0,1,0.81,352,14,1.98,10,1,0,437,0,10,0
0,1,0,0,2,23,8,0,1,12,1,8,9415,712,5915,1.6,3500,1,1,12,1,1428,699,0,1,0.67,352,12,1.67,7,1,0,699,0,8,0
0,1,0,1,2,32,10,0,1,14,1,10,2710,712,2710,0.98,0,1,1,14,1,1428,290,0,1,0.23,352,14,1.03,4,1,0,290,0,10,0
0,0,0,0,3,19,0,0,0,0,0,0,3859,712,3859,0.85,0,0,0,0,0,1428,456,0,0,0.91,352,0,1.98,27,0,0,456,0,0,0
1,2,0,0,2,34,8,0,1,20,2,8,1529,236,1529,0.57,0,60,2,20,2,236,138,0,2,0.65,236,20,1.67,8,2,0,138,0,8,0
1,1,0,1,3,46,16,0,2,24,1,16,2265,712,2065,1.08,200,1,1,24,1,1428,244,0,1,0.67,352,24,1.67,2,1,0,244,0,16,0
0,1,0,0,2,26,8,0,1,12,1,8,3029,712,2729,1.15,300,1,1,12,1,1428,292,0,1,0.23,352,12,1.03,1,1,0,292,0,8,0
0,1,0,0,2,24,10,0,1,14,1,10,1529,712,1529,0.83,0,1,1,14,1,1428,138,0,1,0.5,352,14,1.09,4,1,0,138,0,10,0
1,1,1,1,2,24,16,54,2,33.5,1,16,12158,53,7358,0.93,4800,1,2,33.5,2,53,459,54,2,1.05,53,33.5,1.67,7,1,1,459,1,16,0
0,2,0,0,2,24,24,0,2,91,4,24,7143,142,5263,1.33,1880,128,2,91,4,142,475,0,4,0.65,142,51,1.67,5,4,0,475,0,24,0
1,1,0,1,2,21,8,0,1,12,1,8,5104,712,4504,1.12,600,321,1,22,2,1280,281,0,1,1.05,352,12,1.67,9,2,0,281,0,8,1
0,1,0,0,2,43,8,0,1,12,1,8,4388,712,4088,0.77,300,1,1,12,1,1428,255,0,1,1.05,352,12,1.67,5,1,0,255,0,8,1
0,2,0,1,2,40,0,0,1,76.5,4,0,5753,96,4753,1.78,1000,322,2,118.5,8,106,429,0,4,0.65,38,53,1.67,1,8,0,429,0,0,0
1,1,0,0,2,28,8,0,1,20,2,8,3382,564,3382,0.93,0,142,1,20,2,564,211,0,2,1.05,352,12,1.67,8,2,0,211,0,8,0
1,1,0,0,3,21,18,0,1,31,2,18,3734,240,3734,0.85,0,121,1,31,2,240,337,0,2,0.65,8,26,1.67,4,2,0,337,0,18,0
0,1,0,0,3,35,8,0,1,12,1,8,2338,712,2338,0.6,0,6,1,12,1,1428,211,0,1,0.65,352,12,1.67,10,1,0,211,0,8,1
1,1,0,0,2,42,8,0,1,12,1,8,7934,712,4934,1.05,3000,1,1,12,1,1428,583,0,1,0.91,352,12,1.98,5,1,0,583,0,8,0
1,1,0,1,2,21,8,0,1,12,1,8,6067,712,4587,1.73,1480,1,1,12,1,1428,542,0,1,0.64,352,12,1.33,28,1,0,542,0,8,0
1,2,0,0,2,27,16,0,3,47,2,8,4537,52,3757,8.95,780,49,2,47,2,52,444,0,2,0.67,52,47,1.67,28,2,0,444,0,8,0
0,1,1,0,2,53,10,256,1,22,2,10,5899,408,5899,0.85,0,290,1,38,4,476,368,256,2,1.05,352,14,1.67,4,3,1,368,0,10,0
0,1,0,1,1,51,8,0,1,12,1,8,1529,712,1529,0.85,0,1,1,12,1,1428,138,0,1,0.5,352,12,1.09,6,1,0,138,0,8,0
0,1,0,0,2,29,16,0,2,24,1,16,7046,712,3046,0.85,4000,1,1,24,1,1428,190,0,1,0.72,352,24,1.98,14,1,0,190,0,16,0
0,1,0,0,3,31,8,0,1,24,3,8,2083,312,2083,0.97,0,326,1,39,6,306,188,0,3,0.5,352,12,1.09,8,6,0,188,0,8,0
1,1,0,1,2,20,10,0,1,24,2,10,4568,424,4568,0.8,0,107,1,24,2,424,285,0,2,0.72,352,14,1.98,4,2,0,285,0,10,0
1,1,0,0,3,20,8,0,1,12,1,8,3944,712,3944,9.82,0,1,1,12,1,1428,356,0,1,0.65,352,12,1.67,5,1,0,356,0,8,1
0,1,1,0,4,43,8,118,1,20,1,8,2083,234,2083,0.92,0,1,1,20,2,234,188,118,2,0.89,352,12,1.33,7,1,1,188,1,8,0
1,1,0,0,2,28,8,0,1,12,1,8,3478,712,3478,0.98,0,310,1,24,3,618,411,0,1,0.64,352,12,1.33,6,3,0,411,0,8,0
0,2,0,0,2,29,18,0,1,67.6,5,10,6149,134,4649,0.75,1500,179,2,67.6,5,134,290,0,5,1.05,80,29,1.67,4,5,0,290,0,10,0
0,1,0,0,1,32,10,0,1,14,1,10,2083,712,2083,1.25,0,1,1,14,1,1428,188,0,1,0.5,352,14,1.09,3,1,0,188,0,10,0
1,1,0,0,2,29,8,0,1,12,1,8,10860,712,6460,1.6,4400,1,1,12,1,1428,403,0,1,0.72,352,12,1.98,14,1,0,403,0,8,0
0,1,1,0,4,32,10,228,1,14,1,10,1529,712,1529,0.85,0,1,1,22,2,454,138,228,1,0.65,352,14,1.67,4,1,1,138,0,10,0
0,1,3,0,3,29,8,95,1,39.17,2,8,3679,531,3479,1.3,200,204,1,122.16,4,354,314,204,3,0.65,352,12,1.67,14,3,1,314,2,8,1
0,1,0,0,2,23,8,0,1,12,1,8,4987,712,4587,1.75,400,1,1,12,1,1428,542,0,1,0.67,352,12,1.67,1,1,0,542,0,8,0
0,1,0,0,2,30,10,0,1,22,2,10,2928,548,1828,0.8,1100,138,1,22,2,548,216,0,2,0.67,352,14,1.67,11,2,0,216,0,10,0
1,1,0,0,2,25,8,0,1,12,1,8,6467,712,5867,1.02,600,189,1,20,2,752,366,0,1,0.72,352,12,1.98,8,2,0,366,0,8,1
1,1,0,0,2,50,8,0,3,20,2,8,5241,380,5241,1.37,0,210,1,49.34,3,228,473,0,2,0.65,352,12,1.67,6,3,0,473,0,8,0
0,1,0,0,2,39,8,0,3,24,1,8,2083,116,2083,10.57,0,314,1,57,2,568,188,0,1,0.89,116,24,1.33,1,2,0,188,0,8,0
1,2,1,1,3,49,16,244,1,33,2,16,4092,62,3112,0.67,980,287,2,52.45,5,427,333,244,2,0.23,62,33,1.03,14,4,1,333,0,8,0
1,1,0,0,2,42,8,0,1,12,1,8,1939,712,1939,1.08,0,1,1,12,1,1428,175,0,1,0.5,352,12,1.09,1,1,0,175,0,8,0
0,1,0,1,2,23,8,0,1,12,1,8,3520,712,3520,11.62,0,2,1,12,1,1428,416,0,1,0.67,352,12,1.67,9,1,0,416,0,8,0
1,1,0,1,3,20,8,0,1,12,1,8,3532,712,3252,0.88,280,1,1,12,1,1428,348,0,1,0.23,352,12,1.03,9,1,0,348,0,8,0
0,1,3,0,3,30,8,100,1,36.83,1,8,2083,147,2083,0.83,0,1,1,42.58,4,220,188,250,3,0.89,352,12,1.33,5,1,1,188,2,8,0
0,2,1,0,2,36,8,85,1,30,2,8,3456,200,3156,1.28,300,59,3,30,3,200,373,85,3,0.67,200,31,1.67,5,2,1,373,1,8,0
1,2,0,0,2,31,30,0,1,48,2,10,7174,118,4824,0.98,2350,332,2,79.6,5,326,570,0,2,0.64,118,48,1.33,11,5,0,570,0,10,1
0,1,3,0,4,35,34,170,1,81,3,34,1529,184,1529,10.22,0,353,1,262.22,9,360,138,346,3,0.65,8,50,1.67,7,9,1,138,1,18,0
0,2,0,1,1,31,8,0,1,22,2,8,1759,288,1589,0.87,170,73,2,22,2,288,170,0,2,0.23,288,22,1.03,5,2,0,170,0,8,0
1,1,0,0,2,25,8,0,1,20,2,8,3734,588,3734,0.77,0,308,1,36.66,3,320,337,0,2,0.65,352,12,1.67,9,3,0,337,0,8,0
1,2,1,1,2,27,10,71,1,54,3,10,4520,134,3520,9.9,1000,114,2,54,3,134,416,71,3,0.67,134,46.5,1.67,3,3,1,416,1,10,0
